,Unnamed: 0,File_name,Concepts,Questions
1555,15,/content/x-oli-workbook_page/p10_summary.xml," Measurements: Summary, Measurements provide quantitative information, Amount, unit, and uncertainty of measurements, Decimal and scientific notation, SI (International System) or metric systems, Base SI units and derived units, Unit prefixes for fractional and multiple units, Exact and measured quantities, Uncertainty and significant figures in measurements,. Accuracy and precision of measured values,. Unit conversion and conversion factors,. Factor-label method or dimensional analysis,. End of Lesson Questions,. Self-evaluation and questions for the instructor,. Quiz purpose,. Adapted from Openstax Chemistry,. Creative Commons Attribution 4.0 License,. Download link for free access",. Adapted from Openstax Chemistry - From where has the content of this module been adapted?
1556,16,/content/x-oli-workbook_page/p10_summary.xml," Measurements: Summary, Measurements provide quantitative information, Amount, unit, and uncertainty of measurements, Decimal and scientific notation, SI (International System) or metric systems, Base SI units and derived units, Unit prefixes for fractional and multiple units, Exact and measured quantities, Uncertainty and significant figures in measurements,. Accuracy and precision of measured values,. Unit conversion and conversion factors,. Factor-label method or dimensional analysis,. End of Lesson Questions,. Self-evaluation and questions for the instructor,. Quiz purpose,. Adapted from Openstax Chemistry,. Creative Commons Attribution 4.0 License,. Download link for free access",. Creative Commons Attribution 4.0 License - Under which license is the content of this module available?
1557,17,/content/x-oli-workbook_page/p10_summary.xml," Measurements: Summary, Measurements provide quantitative information, Amount, unit, and uncertainty of measurements, Decimal and scientific notation, SI (International System) or metric systems, Base SI units and derived units, Unit prefixes for fractional and multiple units, Exact and measured quantities, Uncertainty and significant figures in measurements,. Accuracy and precision of measured values,. Unit conversion and conversion factors,. Factor-label method or dimensional analysis,. End of Lesson Questions,. Self-evaluation and questions for the instructor,. Quiz purpose,. Adapted from Openstax Chemistry,. Creative Commons Attribution 4.0 License,. Download link for free access",. Download link for free access - Where can this module be downloaded for free?
1559,0,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource",Units of Solution Concentration: Parts per Million and Parts per Billion: What are the units of solution concentration and how are they defined?
1560,1,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Parts per million (ppm): How is the concept of parts per million (ppm) used in measuring solution concentration?
1561,2,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Parts per billion (ppb): What does parts per billion (ppb) mean in the context of solution concentration?
1562,3,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Ratios of solute-to-solution mass: Why are ratios of solute-to-solution mass important in understanding solution concentration?
1563,4,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Mass-based definitions of ppm and ppb: How are ppm and ppb defined in terms of mass?
1564,5,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Concentrations of pollutants and trace contaminants in water: Why is it important to measure the concentrations of pollutants and trace contaminants in water?
1565,6,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Maximum safe level of fluoride ion in tap water (4 ppm): What is the maximum safe level of fluoride ion in tap water and why is it set at 4 ppm?
1566,7,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Conversion of concentration from ppb to ppm: How can you convert a concentration value from ppb to ppm?
1567,8,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource", Conversion of mass from ppb to micrograms: How can you convert a mass value from ppb to micrograms?
1568,9,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource",. Openstax Chemistry as the source of adaptation: Why was Openstax Chemistry used as the source of adaptation for this content?
1569,10,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource",. Creative Commons Attribution 4.0 License: What does the Creative Commons Attribution 4.0 License allow you to do with this content?
1570,11,/content/x-oli-workbook_page/p6_parts_per_mb.xml," Units of Solution Concentration: Parts per Million and Parts per Billion, Parts per million (ppm), Parts per billion (ppb), Ratios of solute-to-solution mass, Mass-based definitions of ppm and ppb, Concentrations of pollutants and trace contaminants in water, Maximum safe level of fluoride ion in tap water (4 ppm), Conversion of concentration from ppb to ppm, Conversion of mass from ppb to micrograms,. Openstax Chemistry as the source of adaptation,. Creative Commons Attribution 4.0 License,. Download link for the resource",. Download link for the resource: Where can you download this resource?
1572,0,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312",What is the significance of stoichiometry in the study of chemical reactions?
1573,1,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", How do solid-fuel rockets function in terms of chemical reactions?
1574,2,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", Why are chemical equations important in representing chemical reactions?
1575,3,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", What are some examples of common chemical reactions?
1576,4,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", How do reactivity patterns help in predicting the outcomes of chemical reactions?
1577,5,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", What is reaction stoichiometry and why is it important in chemistry?
1578,6,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", What is the content of the Openstax Chemistry book?
1579,7,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", What are the terms and conditions of the Creative Commons Attribution 4.0 License?
1580,8,/content/x-oli-workbook_page/p0_rxn_unit_intro.xml," Introduction to Chemical Reactions and Stoichiometry, Solid-fuel rockets, Chemical equations, Common chemical reactions, Reactivity patterns, Reaction stoichiometry, Openstax Chemistry, Creative Commons Attribution 4.0 License, Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312", How can one download the Openstax Chemistry book for free?
1582,0,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",What is the Valence bond theory?
1583,1,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", How does the overlap of atomic orbitals contribute to bonding?
1584,2,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", When does a Sigma (σ) bond form?
1585,3,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", How is a Pi (π) bond different from a Sigma (σ) bond?
1586,4,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", What are hybrid orbitals and how do they contribute to bonding?
1587,5,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", Why is electron density important in understanding covalent bonding?
1588,6,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", What is hybridization and how does it affect the geometry of molecules?
1589,7,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", What is resonance and when does it occur?
1590,8,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free", How are multiple bonds formed and what types of bonds do they include?
1591,9,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. What are the learning objectives for the Ionic and Covalent Bonding module?
1592,10,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. How is the quiz structured to evaluate understanding of the module?
1593,11,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. What role does the instructor play in clarifying the material?
1594,12,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. Why is material clarification important in understanding the module?
1595,13,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. How does self-evaluation contribute to learning in this module?
1596,14,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. Why are discussions in class encouraged?
1597,15,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. What does the Creative Commons Attribution 4.0 License allow you to do with this material?
1598,16,/content/x-oli-workbook_page/p6_adv_summary.xml," Valence bond theory, Overlap of atomic orbitals, Sigma (σ) bond, Pi (π) bond, Hybrid orbitals, Electron density, Hybridization, Resonance, Multiple bonds,. Learning objectives,. Quiz,. Instructor,. Material clarification,. Self-evaluation,. Discussions in class,. Creative Commons Attribution 4.0 License,. Download for free",. How can you download the material for free?
1600,0,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.",What are monatomic ions?
1601,1,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", How are polyatomic ions different from monatomic ions?
1602,2,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", What are oxyanions and how are they related to polyatomic ions?
1603,3,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", How are polyatomic ions named?
1604,4,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", What are ionic compounds and how do they relate to polyatomic ions?
1605,5,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", How are chemical formulas for ionic compounds written?
1606,6,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", What are the steps to name ionic compounds with polyatomic ions?
1607,7,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", Can you give an example of a positive polyatomic ion?
1608,8,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.", Can you provide examples of chemical formulas and names for ionic compounds with polyatomic ions?
1609,9,/content/x-oli-workbook_page/p9_nomenclature_polyatomic.xml," Monatomic ions: Ions formed from only one atom., Polyatomic ions: Ions composed of more than one atom., Oxyanions: Polyatomic ions that contain one or more oxygen atoms., Naming polyatomic ions: System for naming polyatomic ions using suffixes and prefixes., Ionic compounds: Compounds containing polyatomic ions as the cation, the anion, or both., Writing chemical formulas for ionic compounds: Steps to identify and combine ions in the smallest whole number ratio., Naming ionic compounds with polyatomic ions: Steps to name ionic compounds with polyatomic ions., Positive polyatomic ions: Limited number of positive polyatomic ions, with ammonium (NH4+) being one example., Examples of chemical formulas and names for ionic compounds with polyatomic ions.,. Attribution: Adapted from Openstax Chemistry under Creative Commons Attribution 4.0 License. Download for free at http://cnx.org/contents/85abf193-2bd2-4908-8563-90b8a7ac8df6@9.312.",. Where can the original content adapted for this workbook be found?
1611,0,/content/x-oli-workbook_page/p6_liquid_liquid.xml," Liquids that mix with each other in all proportions are called miscible., Polar substances or substances that form hydrogen bonds are usually miscible with water., Nonpolar liquids are miscible with each other., Liquids that do not mix to an appreciable extent are called immiscible., Partially miscible liquids usually form two layers when mixed., Bromine and water are partially miscible., The solubility of water in bromine is very low., The solubility of bromine in water is moderate., The distinction between immiscibility and miscibility is one of degrees.,. The concept of ""like dissolves like"" applies to the solubility of polar and nonpolar molecules in solvents.,. The image shows the immiscibility of oil and water.,. The source of the information is Openstax Chemistry under a Creative Commons Attribution 4.0 License.,. The material can be downloaded for free from a specific link.",What are liquids that mix with each other in all proportions called?
